Time,Ground Speed,Steering Angle,Throttle Pos,Brake Pos,CG Accel Lateral,CG Accel Longitudinal,CG Accel Vertical,Chassis Yaw Rate,ABS Active,TC Active,Tire Slip Angle FL,Tire Slip Angle FR,Tire Slip Angle RL,Tire Slip Angle RR
231.8,152.0,-12.5,81.64,0.0,0.423,0.404,0.0189,-20.52,0.0,0.0,1.1,1.23,1.56,1.69
231.85,152.49,3.5,19.84,0.0,0.491,0.108,0.0228,-18.2,0.0,0.0,0.78,0.83,2.26,2.38
231.9,152.48,6.4,0.0,0.0,0.534,-0.069,0.0061,-15.18,0.0,0.0,0.97,0.93,2.51,2.63
231.95,152.25,2.5,0.0,0.0,0.622,-0.119,-0.0089,-12.49,0.0,0.0,1.61,1.41,2.66,2.82
232.0,151.93,0.5,0.0,0.0,0.716,-0.134,0.0306,-11.49,0.0,0.0,2.07,1.73,2.72,2.92
232.05,151.69,3.4,0.0,0.0,0.701,-0.134,0.0564,-11.21,0.0,0.0,2.04,1.61,2.76,2.99
232.1,151.36,16.9,54.3,0.0,0.653,-0.099,0.1042,-9.59,0.0,0.0,1.56,1.12,2.81,3.07
232.15,151.57,28.4,100.0,0.0,0.454,0.274,0.0772,-5.33,0.0,0.0,0.83,0.4,2.76,3.03
232.2,151.81,29.3,100.0,24.99,0.414,0.025,0.0494,-1.41,0.0,0.0,0.65,0.25,2.57,2.82
232.25,151.28,24.1,72.27,62.5,0.361,-0.489,-0.0095,4.36,1.0,0.0,0.63,0.33,1.95,2.15
232.3,150.38,19.8,47.22,74.61,0.278,-0.769,-0.0423,7.64,1.0,0.0,0.59,0.32,1.4,1.6
232.35,148.4,10.1,9.12,87.5,0.141,-1.078,-0.0673,9.83,1.0,0.0,0.76,0.43,0.58,0.81
232.4,146.72,2.3,0.0,91.02,0.113,-1.161,-0.065,10.1,1.0,0.0,0.96,0.5,0.07,0.35
232.45,144.17,-8.7,0.0,91.02,0.091,-1.246,-0.0029,8.59,1.0,0.0,1.17,0.55,-0.57,-0.17
232.5,142.59,-13.9,0.0,81.25,0.107,-1.208,0.0121,7.18,1.0,0.0,1.19,0.51,-0.88,-0.39
232.55,140.42,-19.2,34.52,38.49,0.107,-0.846,0.0181,2.8,1.0,0.0,1.02,0.33,-1.21,-0.61
232.6,139.64,-20.2,83.21,9.12,0.042,-0.268,0.0014,-0.45,0.0,0.0,0.88,0.23,-1.19,-0.54
232.65,139.91,-19.2,100.0,0.0,0.038,0.314,-0.0311,-4.96,0.0,0.0,0.75,0.24,-0.86,-0.24
232.7,140.63,-16.9,100.0,0.0,0.083,0.385,-0.0568,-7.99,0.0,0.0,0.71,0.38,-0.32,0.11
232.75,141.17,-13.7,100.0,0.0,0.127,0.395,-0.0453,-9.15,0.0,0.0,0.64,0.47,0.05,0.35
232.8,142.01,-7.7,100.0,0.0,0.185,0.398,-0.0026,-9.31,0.0,0.0,0.44,0.51,0.55,0.69
232.85,142.56,-1.6,100.0,0.0,0.207,0.402,0.0353,-8.48,0.0,0.0,0.26,0.43,0.79,0.88
232.9,143.4,2.6,100.0,0.0,0.234,0.395,0.054,-6.12,0.0,0.0,0.23,0.46,0.99,1.05
232.95,143.97,2.6,100.0,0.0,0.245,0.385,0.0217,-4.73,0.0,0.0,0.34,0.55,1.02,1.09
233.0,144.57,2.1,100.0,0.0,0.25,0.38,-0.0197,-3.91,0.0,0.0,0.46,0.62,1.01,1.09
233.05,145.37,1.3,100.0,0.0,0.256,0.387,-0.037,-3.62,0.0,0.0,0.57,0.68,0.97,1.1
233.1,145.99,0.5,100.0,0.0,0.262,0.397,-0.0291,-3.7,0.0,0.0,0.63,0.69,0.95,1.1
233.15,146.57,0.2,100.0,0.0,0.268,0.403,-0.0173,-3.85,0.0,0.0,0.67,0.7,0.95,1.11
233.2,147.42,0.2,100.0,0.0,0.272,0.406,-0.0043,-4.02,0.0,0.0,0.68,0.69,0.95,1.13
233.25,148.02,0.2,100.0,0.0,0.276,0.407,-0.0003,-4.06,0.0,0.0,0.69,0.7,0.97,1.14
233.3,148.91,0.5,100.0,0.0,0.282,0.407,0.0015,-4.06,0.0,0.0,0.7,0.71,0.99,1.15
233.35,149.47,0.9,100.0,0.0,0.278,0.407,0.0011,-3.99,0.0,0.0,0.67,0.69,0.99,1.15
233.4,150.4,3.3,100.0,0.0,0.256,0.407,-0.0007,-3.55,0.0,0.0,0.55,0.58,0.99,1.14
233.45,151.0,5.0,100.0,0.0,0.234,0.407,-0.0028,-2.96,0.0,0.0,0.43,0.47,0.97,1.12
233.5,151.56,6.4,100.0,0.0,0.207,0.407,-0.0057,-2.16,0.0,0.0,0.33,0.37,0.93,1.08
233.55,152.5,7.8,100.0,0.0,0.164,0.408,-0.0082,-0.5,0.0,0.0,0.2,0.25,0.79,0.94
233.6,153.06,7.5,100.0,0.0,0.143,0.409,-0.0077,0.46,0.0,0.0,0.17,0.22,0.68,0.83
233.65,153.96,5.2,100.0,0.0,0.117,0.409,-0.0046,1.54,0.0,0.0,0.19,0.23,0.45,0.6
233.7,154.57,3.5,100.0,0.0,0.099,0.408,-0.0023,1.81,0.0,0.0,0.19,0.23,0.31,0.46
233.75,155.13,2.3,100.0,0.0,0.077,0.407,-0.0012,1.81,0.0,0.0,0.17,0.21,0.19,0.34
233.8,156.07,1.1,100.0,0.0,0.043,0.404,-0.0021,1.54,0.0,0.0,0.1,0.15,0.04,0.19
233.85,156.67,1.0,100.0,0.0,0.02,0.402,-0.0031,1.35,0.0,0.0,0.04,0.08,-0.02,0.12
233.9,157.52,1.0,100.0,0.0,-0.006,0.399,-0.0037,1.25,0.0,0.0,-0.03,0.01,-0.1,0.05
233.95,158.11,1.0,100.0,0.0,-0.022,0.397,-0.0029,1.25,0.0,0.0,-0.07,-0.04,-0.14,0.0
234.0,158.65,1.0,100.0,0.0,-0.034,0.395,-0.0011,1.29,0.0,0.0,-0.1,-0.07,-0.18,-0.04
234.05,159.52,1.0,100.0,0.0,-0.051,0.391,0.0001,1.39,0.0,0.0,-0.15,-0.12,-0.23,-0.09
234.1,160.06,0.9,90.23,5.16,-0.061,0.388,-0.0004,1.47,0.0,0.0,-0.17,-0.14,-0.26,-0.12
234.15,160.17,0.5,38.49,40.08,-0.071,-0.352,-0.0065,1.31,0.0,0.0,-0.18,-0.16,-0.3,-0.16
234.2,159.28,0.2,0.0,64.45,-0.061,-0.836,-0.0267,0.99,0.0,0.0,-0.15,-0.21,-0.31,-0.16
234.25,157.06,0.2,0.0,82.42,-0.049,-1.131,-0.0518,0.61,1.0,0.0,-0.05,-0.37,-0.34,-0.14
234.3,155.44,0.1,0.0,92.97,-0.037,-1.234,-0.0302,0.72,1.0,0.0,0.04,-0.47,-0.4,-0.11
234.35,152.82,-0.3,0.0,95.31,-0.047,-1.282,0.0413,0.96,1.0,0.0,0.17,-0.53,-0.5,-0.05
234.4,150.98,-0.3,0.0,95.31,-0.035,-1.338,0.0503,1.08,1.0,0.0,0.18,-0.56,-0.57,-0.01
234.45,148.58,-0.7,0.0,95.31,-0.042,-1.236,-0.0242,1.18,1.0,0.0,0.15,-0.55,-0.65,-0.0
234.5,146.08,-0.7,0.0,77.34,-0.059,-1.139,-0.0623,0.92,1.0,0.0,0.09,-0.56,-0.69,-0.02
234.55,144.57,-0.5,0.0,68.75,-0.064,-1.222,-0.0385,0.77,1.0,0.0,0.05,-0.56,-0.68,-0.03
234.6,142.17,-0.8,0.0,67.19,-0.056,-1.143,-0.0464,0.73,1.0,0.0,0.05,-0.5,-0.63,-0.05
234.65,139.89,-1.2,0.0,67.19,-0.059,-1.156,-0.0446,0.45,1.0,0.0,0.06,-0.45,-0.58,-0.06
234.7,138.38,-1.2,0.0,67.19,-0.052,-1.201,-0.0331,0.24,0.0,0.0,0.06,-0.45,-0.56,-0.05
234.75,135.94,-1.2,0.0,67.19,-0.042,-1.224,-0.0297,0.07,1.0,0.0,0.09,-0.46,-0.54,-0.01
234.8,133.33,-1.2,0.0,67.19,-0.037,-1.231,-0.0193,0.07,1.0,0.0,0.13,-0.45,-0.53,0.03
234.85,131.77,-1.2,0.0,67.19,-0.036,-1.22,-0.0137,0.16,1.0,0.0,0.16,-0.44,-0.54,0.05
234.9,129.22,-1.2,0.0,67.19,-0.035,-1.194,-0.0214,0.25,1.0,0.0,0.18,-0.42,-0.54,0.08
234.95,126.96,-1.2,0.0,67.19,-0.03,-1.181,-0.0375,0.21,1.0,0.0,0.18,-0.41,-0.54,0.1
235.0,125.45,-1.2,0.0,67.19,-0.031,-1.188,-0.0381,0.19,1.0,0.0,0.18,-0.4,-0.53,0.1
235.05,123.04,-1.2,0.0,67.19,-0.028,-1.205,-0.0304,0.14,1.0,0.0,0.19,-0.38,-0.51,0.12
235.1,121.39,-1.2,0.0,67.19,-0.026,-1.202,-0.0295,0.13,0.0,0.0,0.2,-0.37,-0.5,0.13
235.15,118.97,-1.3,0.0,67.19,-0.019,-1.197,-0.0293,0.09,1.0,0.0,0.22,-0.35,-0.48,0.14
235.2,116.58,-1.3,0.0,63.67,-0.019,-1.175,-0.033,0.02,1.0,0.0,0.23,-0.34,-0.47,0.16
235.25,115.06,-1.3,0.0,46.42,-0.02,-0.972,-0.0301,-0.02,0.0,0.0,0.23,-0.34,-0.46,0.17
235.3,113.34,-1.3,0.0,32.14,-0.018,-0.74,-0.0237,-0.13,0.0,0.0,0.25,-0.31,-0.43,0.2
235.35,111.96,-1.3,0.0,32.14,-0.012,-0.645,-0.0268,-0.29,0.0,0.0,0.25,-0.28,-0.38,0.23
235.4,111.16,-1.3,0.0,31.74,-0.008,-0.624,-0.0256,-0.4,0.0,0.0,0.25,-0.25,-0.34,0.23
235.45,109.9,-1.3,0.0,27.38,0.0,-0.551,-0.0123,-0.56,0.0,0.0,0.25,-0.22,-0.27,0.22
235.5,109.17,-1.3,0.0,26.19,0.006,-0.519,-0.0033,-0.65,0.0,0.0,0.26,-0.2,-0.23,0.23
235.55,108.08,-1.5,0.0,25.79,0.016,-0.509,0.007,-0.76,0.0,0.0,0.28,-0.17,-0.17,0.24
235.6,107.38,-1.8,0.0,25.79,0.026,-0.508,0.0097,-0.87,0.0,0.0,0.31,-0.13,-0.14,0.25
235.65,106.31,-2.3,0.0,25.79,0.041,-0.507,0.0079,-1.13,0.0,0.0,0.36,-0.09,-0.1,0.27
235.7,105.61,-2.6,0.0,25.79,0.049,-0.506,0.0028,-1.34,0.0,0.0,0.38,-0.07,-0.07,0.29
235.75,104.54,-2.5,0.0,25.79,0.057,-0.506,-0.0041,-1.63,0.0,0.0,0.4,-0.06,-0.03,0.34
235.8,103.79,-2.5,0.0,25.79,0.064,-0.506,-0.0067,-1.78,0.0,0.0,0.41,-0.05,-0.0,0.38
235.85,102.72,-2.5,0.0,25.79,0.075,-0.505,-0.009,-1.96,0.0,0.0,0.43,-0.03,0.03,0.43
235.9,102.03,-2.5,0.0,25.39,0.081,-0.504,-0.0097,-2.05,0.0,0.0,0.45,-0.02,0.06,0.45
235.95,100.98,-2.5,0.0,22.61,0.091,-0.451,-0.0104,-2.19,0.0,0.0,0.46,0.0,0.09,0.49
236.0,100.36,-2.5,0.0,22.61,0.095,-0.449,-0.0109,-2.23,0.0,0.0,0.47,0.02,0.1,0.51
236.05,99.37,-2.3,7.54,22.61,0.101,-0.428,-0.01,-2.27,0.0,0.0,0.47,0.03,0.13,0.53
236.1,98.8,-2.3,14.28,22.61,0.104,-0.409,-0.0086,-2.25,0.0,0.0,0.48,0.03,0.14,0.54
236.15,97.86,-1.9,25.39,22.61,0.103,-0.4,-0.0064,-2.14,0.0,0.0,0.46,0.03,0.15,0.54
236.2,97.31,-1.5,27.77,22.61,0.1,-0.395,-0.005,-2.01,0.0,0.0,0.45,0.02,0.14,0.53
236.25,96.77,-1.2,27.77,22.22,0.095,-0.392,-0.0041,-1.84,0.0,0.0,0.43,0.0,0.14,0.52
236.3,95.91,-0.8,27.77,22.22,0.085,-0.386,-0.0029,-1.5,0.0,0.0,0.4,-0.02,0.12,0.49
236.35,95.33,-0.8,23.01,22.22,0.082,-0.388,-0.0025,-1.32,0.0,0.0,0.4,-0.03,0.09,0.47
236.4,94.47,-0.8,21.42,22.22,0.073,-0.39,-0.0029,-1.13,0.0,0.0,0.38,-0.04,0.06,0.43
236.45,93.93,-0.7,21.42,22.22,0.067,-0.39,-0.0033,-1.04,0.0,0.0,0.37,-0.06,0.04,0.41
236.5,93.11,-0.5,23.01,22.22,0.056,-0.389,-0.0044,-0.88,0.0,0.0,0.34,-0.09,0.01,0.38
236.55,92.57,-0.2,30.55,22.22,0.049,-0.385,-0.0044,-0.75,0.0,0.0,0.32,-0.11,-0.01,0.36
236.6,91.78,0.2,54.3,22.22,0.039,-0.322,-0.0037,-0.5,0.0,0.0,0.29,-0.13,-0.04,0.33
236.65,91.37,0.5,64.84,22.22,0.032,-0.286,-0.0045,-0.35,0.0,0.0,0.27,-0.15,-0.06,0.31
236.7,90.93,0.6,72.27,22.22,0.023,-0.242,-0.0059,-0.15,0.0,0.0,0.24,-0.17,-0.09,0.29
236.75,90.47,0.9,76.17,22.22,0.012,-0.212,-0.0067,0.07,0.0,0.0,0.2,-0.19,-0.12,0.25
236.8,90.18,0.9,85.94,22.22,0.007,-0.173,-0.0054,0.21,0.0,0.0,0.19,-0.19,-0.13,0.22
236.85,89.91,0.9,100.0,22.22,-0.001,-0.091,-0.0019,0.34,0.0,0.0,0.17,-0.2,-0.15,0.18
236.9,89.8,0.9,100.0,17.85,-0.005,-0.043,-0.0004,0.39,0.0,0.0,0.15,-0.2,-0.16,0.16
236.95,89.88,0.9,100.0,15.08,-0.01,0.072,0.0026,0.46,0.0,0.0,0.12,-0.19,-0.17,0.13
237.0,89.98,0.9,100.0,15.08,-0.014,0.084,0.0031,0.5,0.0,0.0,0.11,-0.19,-0.18,0.11
237.05,90.2,0.9,100.0,15.08,-0.017,0.105,0.0048,0.54,0.0,0.0,0.08,-0.18,-0.17,0.08
237.1,90.35,1.0,100.0,15.08,-0.019,0.115,0.0058,0.56,0.0,0.0,0.06,-0.17,-0.17,0.07
237.15,90.53,1.0,100.0,15.08,-0.021,0.127,0.0059,0.59,0.0,0.0,0.05,-0.17,-0.17,0.05
237.2,90.81,1.0,100.0,15.08,-0.023,0.141,0.0041,0.62,0.0,0.0,0.03,-0.16,-0.18,0.04
237.25,91.02,1.0,100.0,15.08,-0.025,0.15,0.0023,0.65,0.0,0.0,0.02,-0.16,-0.18,0.03
237.3,91.38,1.0,100.0,13.49,-0.026,0.174,-0.0019,0.68,0.0,0.0,0.01,-0.16,-0.19,0.02
237.35,91.72,1.0,100.0,5.16,-0.027,0.311,-0.0032,0.72,0.0,0.0,0.01,-0.15,-0.2,0.02
237.4,92.55,1.0,100.0,0.0,-0.03,0.428,-0.0065,0.79,0.0,0.0,-0.01,-0.14,-0.21,0.01
237.45,93.19,1.0,100.0,0.0,-0.031,0.435,-0.008,0.83,0.0,0.0,-0.03,-0.13,-0.21,-0.0
237.5,93.84,1.0,100.0,0.0,-0.033,0.443,-0.0058,0.86,0.0,0.0,-0.05,-0.12,-0.21,-0.02
237.55,94.74,1.0,100.0,0.0,-0.035,0.45,-0.0007,0.88,0.0,0.0,-0.08,-0.1,-0.21,-0.04
237.6,95.45,0.9,100.0,0.0,-0.037,0.454,0.0023,0.9,0.0,0.0,-0.1,-0.09,-0.21,-0.05
237.65,96.42,0.5,100.0,0.0,-0.034,0.459,0.0043,0.89,0.0,0.0,-0.09,-0.05,-0.21,-0.06
237.7,97.1,0.2,100.0,0.0,-0.033,0.462,0.003,0.82,0.0,0.0,-0.09,-0.04,-0.21,-0.07
237.75,98.13,-0.0,100.0,0.0,-0.03,0.466,-0.003,0.66,0.0,0.0,-0.09,-0.02,-0.21,-0.07
237.8,98.83,-0.2,100.0,0.0,-0.028,0.469,-0.0066,0.56,0.0,0.0,-0.09,-0.01,-0.2,-0.06
237.85,99.83,-0.3,100.0,0.0,-0.026,0.474,-0.0084,0.43,0.0,0.0,-0.09,-0.01,-0.19,-0.05
237.9,100.48,-0.3,100.0,0.0,-0.023,0.477,-0.0075,0.36,0.0,0.0,-0.08,0.0,-0.18,-0.04
237.95,101.5,-0.9,100.0,0.0,-0.014,0.481,-0.0058,0.2,0.0,0.0,-0.05,0.04,-0.17,-0.02
238.0,102.21,-1.8,100.0,0.0,-0.005,0.483,-0.0051,0.0,0.0,0.0,-0.02,0.07,-0.16,-0.01
238.05,102.86,-2.8,100.0,15.08,0.008,0.323,-0.0044,-0.32,0.0,0.0,0.04,0.13,-0.14,0.01
238.1,103.15,-3.8,77.34,38.49,0.022,-0.079,-0.0065,-0.98,0.0,0.0,0.12,0.2,-0.09,0.06
238.15,102.64,-3.8,46.02,52.34,0.027,-0.588,-0.0233,-1.3,0.0,0.0,0.16,0.18,-0.05,0.1
238.2,101.51,-4.0,20.23,63.28,0.031,-0.916,-0.0414,-1.43,0.0,0.0,0.26,0.14,-0.01,0.15
238.25,99.28,-4.0,0.0,66.02,0.037,-1.133,-0.0345,-1.53,0.0,0.0,0.46,0.03,0.02,0.25
238.3,97.59,-4.0,0.0,66.02,0.054,-1.129,0.001,-1.93,1.0,0.0,0.56,-0.04,0.04,0.35
238.35,95.14,-4.0,0.0,66.02,0.072,-1.095,0.0535,-2.62,1.0,0.0,0.65,-0.09,0.05,0.53
238.4,93.64,-3.8,0.0,66.02,0.081,-1.087,0.0374,-3.03,1.0,0.0,0.66,-0.06,0.07,0.65
238.45,91.37,-3.2,0.0,66.02,0.089,-1.079,-0.03,-3.22,1.0,0.0,0.67,0.02,0.16,0.8
238.5,89.74,-2.7,0.0,66.02,0.089,-1.105,-0.0547,-3.28,1.0,0.0,0.67,0.06,0.23,0.89
238.55,87.39,-2.0,0.0,66.02,0.103,-1.112,-0.0582,-3.29,1.0,0.0,0.63,0.08,0.3,0.93
238.6,85.73,-1.7,0.0,66.02,0.098,-1.119,-0.0596,-3.16,0.0,0.0,0.63,0.1,0.34,0.93
238.65,83.47,-1.4,0.0,66.02,0.099,-1.13,-0.0467,-2.95,1.0,0.0,0.66,0.14,0.39,0.96
238.7,81.8,-1.2,0.0,63.67,0.111,-1.101,-0.0345,-2.84,1.0,0.0,0.68,0.15,0.41,0.99
238.75,79.6,-1.0,0.0,52.34,0.133,-0.941,-0.0262,-2.93,0.0,0.0,0.69,0.13,0.43,1.01
238.8,78.38,-1.0,0.0,45.23,0.143,-0.844,-0.0181,-3.14,0.0,0.0,0.67,0.1,0.44,1.03
238.85,76.62,-0.9,0.0,43.64,0.145,-0.807,-0.0068,-3.25,0.0,0.0,0.62,0.07,0.42,1.03
238.9,75.45,-0.8,0.0,43.64,0.139,-0.779,-0.0108,-3.0,0.0,0.0,0.59,0.05,0.4,0.98
238.95,73.89,-0.7,0.0,43.64,0.129,-0.772,-0.0161,-2.55,0.0,0.0,0.56,0.05,0.35,0.9
239.0,72.83,-0.7,0.0,43.64,0.122,-0.77,-0.0161,-2.27,0.0,0.0,0.54,0.04,0.32,0.84
239.05,71.2,-0.7,0.0,43.64,0.109,-0.768,-0.0125,-1.93,0.0,0.0,0.51,0.01,0.26,0.75
239.1,69.9,-0.5,0.0,43.64,0.095,-0.767,-0.0109,-1.71,0.0,0.0,0.48,-0.02,0.21,0.69
239.15,68.84,-0.5,0.0,43.64,0.086,-0.766,-0.0108,-1.55,0.0,0.0,0.46,-0.05,0.17,0.65
239.2,67.27,-0.5,0.0,32.94,0.075,-0.656,-0.01,-1.36,0.0,0.0,0.42,-0.09,0.1,0.58
239.25,66.46,-0.5,0.0,22.22,0.069,-0.452,-0.0066,-1.21,0.0,0.0,0.39,-0.12,0.05,0.54
239.3,65.84,-0.3,80.0,5.95,0.058,-0.141,-0.012,-0.88,0.0,0.0,0.35,-0.14,-0.04,0.48
239.35,65.78,-0.3,96.09,0.0,0.05,-0.031,-0.0201,-0.68,0.0,0.0,0.32,-0.13,-0.07,0.44
239.4,65.88,0.3,100.0,0.0,0.022,0.517,-0.0092,-0.42,0.0,0.0,0.23,-0.15,-0.1,0.34
239.45,66.7,1.0,100.0,0.0,0.008,0.459,-0.0062,-0.28,0.0,0.0,0.14,-0.18,-0.11,0.28
239.5,67.53,1.4,100.0,0.0,-0.001,0.389,0.0077,0.11,0.0,0.0,0.08,-0.15,-0.09,0.19
239.55,68.13,1.5,100.0,0.0,-0.003,0.41,0.0201,0.32,0.0,0.0,0.04,-0.11,-0.08,0.13
239.6,68.75,1.5,100.0,0.0,-0.006,0.425,0.0299,0.46,0.0,0.0,0.02,-0.08,-0.08,0.09
239.65,69.77,1.5,100.0,0.0,-0.011,0.447,0.0319,0.59,0.0,0.0,-0.03,-0.05,-0.08,0.04
239.7,70.44,1.5,100.0,0.0,-0.015,0.456,0.0169,0.66,0.0,0.0,-0.05,-0.04,-0.09,0.02
239.75,71.12,1.5,100.0,0.0,-0.018,0.464,-0.0038,0.71,0.0,0.0,-0.07,-0.03,-0.11,0.0
239.8,72.17,1.5,100.0,0.0,-0.022,0.482,-0.0226,0.79,0.0,0.0,-0.09,-0.03,-0.13,-0.01
239.85,73.0,1.5,100.0,0.0,-0.023,0.498,-0.0227,0.86,0.0,0.0,-0.1,-0.03,-0.15,-0.01
239.9,73.75,1.5,100.0,0.0,-0.026,0.511,-0.0171,0.9,0.0,0.0,-0.11,-0.03,-0.17,-0.02
239.95,74.91,1.5,100.0,0.0,-0.029,0.525,-0.0105,0.96,0.0,0.0,-0.12,-0.02,-0.19,-0.03
240.0,75.69,1.5,100.0,0.0,-0.03,0.532,-0.0081,1.0,0.0,0.0,-0.13,-0.02,-0.19,-0.04
240.05,76.6,1.4,100.0,0.0,-0.031,0.541,-0.0056,1.03,0.0,0.0,-0.14,-0.01,-0.2,-0.05
240.1,77.41,1.4,100.0,0.0,-0.034,0.548,-0.0035,1.05,0.0,0.0,-0.15,-0.02,-0.21,-0.06
240.15,78.76,1.3,100.0,0.0,-0.037,0.558,-0.0017,1.11,0.0,0.0,-0.16,-0.02,-0.22,-0.08
240.2,79.59,1.1,100.0,0.0,-0.037,0.563,-0.0017,1.13,0.0,0.0,-0.16,-0.0,-0.23,-0.09
240.25,80.49,0.7,100.0,0.0,-0.034,0.568,-0.0026,1.11,0.0,0.0,-0.15,0.01,-0.23,-0.1
240.3,81.39,0.3,100.0,0.0,-0.033,0.572,-0.0042,1.04,0.0,0.0,-0.15,0.03,-0.24,-0.11
240.35,82.73,-0.0,100.0,0.0,-0.03,0.578,-0.0066,0.88,0.0,0.0,-0.14,0.04,-0.24,-0.11
240.4,83.65,-0.3,100.0,0.0,-0.027,0.582,-0.0073,0.74,0.0,0.0,-0.14,0.05,-0.23,-0.1
240.45,84.58,-0.8,100.0,0.0,-0.023,0.586,-0.0076,0.59,0.0,0.0,-0.13,0.07,-0.23,-0.09
240.5,85.51,-1.2,100.0,0.0,-0.018,0.589,-0.0076,0.41,0.0,0.0,-0.11,0.09,-0.21,-0.08
240.55,86.89,-1.7,100.0,0.0,-0.01,0.594,-0.0067,0.07,0.0,0.0,-0.09,0.12,-0.19,-0.06
240.6,87.83,-2.2,100.0,0.0,-0.002,0.597,-0.0063,-0.2,0.0,0.0,-0.07,0.14,-0.16,-0.03
240.65,88.78,-2.7,100.0,0.0,0.008,0.599,-0.0059,-0.5,0.0,0.0,-0.04,0.18,-0.13,0.0
240.7,89.8,-3.7,100.0,0.0,0.021,0.601,-0.0061,-0.91,0.0,0.0,0.0,0.23,-0.09,0.04
240.75,90.69,-5.1,100.0,0.0,0.041,0.602,-0.0063,-1.4,0.0,0.0,0.08,0.31,-0.04,0.09
240.8,90.77,-7.7,100.0,0.0,0.101,-0.024,-0.0308,-2.4,0.0,0.0,0.26,0.46,0.06,0.17
240.85,90.72,-10.4,100.0,0.0,0.135,-0.03,-0.0366,-3.55,0.0,0.0,0.44,0.5,0.1,0.23
240.9,91.49,-11.4,100.0,0.0,0.146,0.468,0.0006,-5.16,0.0,0.0,0.54,0.46,0.2,0.38
240.95,92.23,-11.5,100.0,0.0,0.17,0.459,0.025,-6.46,0.0,0.0,0.6,0.45,0.36,0.57
241.0,93.26,-11.5,93.75,0.0,0.226,0.429,0.0237,-7.65,0.0,0.0,0.73,0.55,0.62,0.82
241.05,93.85,-11.5,20.23,0.0,0.278,0.272,0.0142,-7.91,0.0,0.0,0.82,0.66,0.76,0.94
241.1,93.99,-11.5,0.0,0.0,0.312,-0.055,0.002,-7.62,0.0,0.0,0.88,0.73,0.81,0.97
241.15,93.81,-11.5,0.0,0.0,0.318,-0.144,-0.0148,-7.6,0.0,0.0,0.93,0.76,0.86,1.01
241.2,93.56,-11.2,0.0,0.0,0.325,-0.159,-0.0263,-7.87,0.0,0.0,0.98,0.75,0.91,1.08
241.25,93.23,-9.4,51.17,0.0,0.336,-0.041,-0.004,-8.15,0.0,0.0,0.98,0.65,0.97,1.2
241.3,93.43,-7.4,100.0,0.0,0.313,0.264,0.0226,-7.98,0.0,0.0,0.93,0.57,0.99,1.26
241.35,93.91,-6.3,100.0,0.0,0.304,0.351,0.0176,-7.86,0.0,0.0,0.89,0.55,1.03,1.31
241.4,94.72,-6.4,100.0,0.0,0.315,0.347,-0.0107,-7.13,0.0,0.0,0.91,0.65,1.05,1.29
241.45,95.25,-6.9,100.0,0.0,0.322,0.334,-0.0099,-6.62,0.0,0.0,0.93,0.73,1.02,1.22
241.5,95.76,-7.0,100.0,0.0,0.322,0.319,0.0004,-6.22,0.0,0.0,0.9,0.77,0.98,1.16
241.55,96.21,-7.0,100.0,0.0,0.317,0.301,0.0065,-5.94,0.0,0.0,0.87,0.78,0.95,1.11
241.6,96.9,-7.0,100.0,0.0,0.307,0.271,0.0,-5.66,0.0,0.0,0.83,0.78,0.9,1.05
241.65,97.28,-7.0,100.0,0.0,0.299,0.252,-0.0106,-5.6,0.0,0.0,0.81,0.76,0.86,1.02
241.7,97.63,-7.0,67.97,0.0,0.292,0.229,-0.0178,-5.59,0.0,0.0,0.79,0.73,0.83,0.99
241.75,97.84,-6.9,0.0,0.0,0.287,-0.045,-0.0267,-5.37,0.0,0.0,0.77,0.67,0.76,0.93
241.8,97.67,-6.8,0.0,0.0,0.272,-0.145,-0.0291,-5.38,0.0,0.0,0.77,0.61,0.73,0.92
241.85,97.41,-6.8,0.0,0.0,0.27,-0.166,-0.0217,-5.54,0.0,0.0,0.8,0.55,0.73,0.94
241.9,97.14,-6.8,0.0,0.0,0.274,-0.173,-0.002,-5.75,0.0,0.0,0.84,0.51,0.73,0.97
241.95,96.76,-6.8,0.0,0.0,0.281,-0.176,0.0214,-6.04,0.0,0.0,0.88,0.47,0.74,1.01
242.0,96.48,-6.7,0.0,0.0,0.284,-0.177,0.0256,-6.19,0.0,0.0,0.9,0.45,0.74,1.04
242.05,96.17,-6.0,0.0,0.0,0.28,-0.176,0.0189,-6.22,0.0,0.0,0.88,0.42,0.76,1.06
242.1,96.02,-5.5,0.0,0.0,0.19,0.511,0.0168,-6.04,0.0,1.0,0.83,0.4,0.74,1.06
242.15,96.73,-5.5,0.0,0.0,0.217,0.474,0.001,-7.79,0.0,1.0,0.87,0.46,0.99,1.31
242.2,97.25,-6.4,0.0,0.0,0.323,0.265,-0.0171,-7.31,0.0,0.0,0.99,0.61,1.02,1.34
242.25,97.21,-6.8,0.0,0.0,0.343,-0.095,-0.0274,-6.59,0.0,0.0,1.01,0.68,0.96,1.25
242.3,97.05,-6.3,0.0,0.0,0.332,-0.096,-0.0172,-6.22,0.0,0.0,0.96,0.66,0.93,1.21
242.35,96.84,-6.0,0.0,0.0,0.323,-0.096,-0.0059,-5.77,0.0,0.0,0.94,0.64,0.88,1.16
